anime_id,name,genre,type,episodes,rating,members
2543,Shippuu! Iron Leaguer,"Sci-Fi, Shounen, Sports",TV,52,7.15,432
2544,Evangelion: 1.0 You Are (Not) Alone,"Action, Mecha, Sci-Fi",Movie,1,8.21,194561
2545,Densetsu Kyojin Ideon: Sesshoku-hen,"Drama, Mecha, Sci-Fi, Space",Movie,1,6.37,1740
2546,Densetsu Kyojin Ideon: Hatsudou-hen,"Drama, Mecha, Sci-Fi, Space",Movie,1,7.9,2963
2547,Igano Kabamaru,"Adventure, Comedy, Romance, Shounen",TV,24,8.13,5063
2548,Momotarou: Umi no Shinpei,"Action, Military",Movie,1,5.4,700
2549,Super Doll Licca-chan,"Adventure, Comedy, Magic",TV,52,6.66,1826
2550,Taneyamagahara no Yoru,"Fantasy, Kids, Psychological, Slice of Life",Movie,1,5.81,2428
2551,CLAMP in Wonderland 2,"Action, Comedy, Drama, Fantasy, Magic, Music, Romance",Music,1,7.64,13985
2552,Galactic Patrol Lensman,"Action, Adventure, Sci-Fi",TV,25,6.71,487
2553,SF Shinseiki Lensman,"Action, Adventure, Sci-Fi, Space",Movie,1,6.34,1405
2554,Chou Kuse ni Narisou,"Comedy, Romance, School, Shoujo, Slice of Life",TV,39,6.59,752
2555,Juushin Enbu: Hero Tales,"Action, Fantasy, Shounen",TV,26,6.99,16502
2556,Genocyber,"Action, Horror, Mecha, Psychological, Sci-Fi",OVA,5,6.12,12158
2557,Generation of Chaos,"Action, Adventure, Demons, Fantasy, Magic",OVA,1,3.98,1010
2558,Generation of Chaos Next: Chikai no Pendant,"Action, Adventure, Fantasy, Military, Romance",OVA,1,4.27,615
2559,Generation of Chaos III: Toki no Fuuin,"Action, Adventure, Fantasy, Magic",OVA,2,4.7,573
2560,Sotsugyou M: Ore-tachi no Carnival,"Drama, School",OVA,2,5.68,1268
2561,Kyoufu no Bio Ningen Saishuu Kyoushi,"Action, Adventure, Comedy, School, Supernatural",OVA,1,5.72,1628
2562,Saint Luminous Jogakuin,"Mystery, Psychological, Supernatural",TV,13,6.17,1701
2563,Fire Emblem,"Action, Adventure, Fantasy, Magic, Shounen",OVA,2,5.93,5372
2564,Oyayubi Hime Monogatari,"Adventure, Fantasy, Shoujo",TV,26,6.85,671
2565,Gift: Eternal Rainbow Special,"Comedy, Ecchi, Harem, Magic, Romance",Special,1,6.89,5505
2566,OZ,"Action, Drama, Military, Sci-Fi, Shoujo",OVA,2,5.71,720
2567,Bakegyamon,"Action, Game, Shounen",TV,51,6.84,1466
2568,Shakugan no Shana II (Second),"Action, Drama, Fantasy, Romance, School, Supernatural",TV,24,7.79,184525
2569,Stratosphera no Yousei,"Drama, Hentai, Romance, Sci-Fi",OVA,3,5.83,1745
2570,B-Densetsu! Battle Bedaman,"Adventure, Fantasy, Kids, Shounen",TV,52,6.38,6545
2571,Oira Sukeban,"Comedy, Ecchi, School",OVA,1,5.56,955
2572,Makasete Iruka!,"Action, Comedy, School",OVA,1,6.21,893
2573,Panzer Dragoon,"Adventure, Fantasy",OVA,1,3.47,1047
2574,Hi no Tori 2772: Ai no CosmoZone,"Adventure, Drama, Fantasy, Sci-Fi",Movie,1,6.94,1717
2575,Kussetsu,Hentai,OVA,3,6.2,642
2576,Dragonaut: The Resonance,"Action, Drama, Fantasy, Mecha, Romance, Sci-Fi",TV,25,6.81,45265
2577,Afro-Ken,"Comedy, Kids",OVA,1,5.3,2199
2578,Koukou Tekken-den Tough,"Action, Martial Arts, Shounen",OVA,3,7.18,2398
2579,Hatsu Inu The Animation,Hentai,OVA,2,7.46,14076
2580,Hello! Sandybell,"Adventure, Romance, Shoujo",TV,47,7.15,2587
2581,Candy Candy,"Drama, Shoujo, Slice of Life",TV,115,7.58,11893
2582,Candy Candy: Haru no Yobigoe,"Drama, Shoujo, Slice of Life",Movie,1,6.69,967
2583,Candy Candy: Candy no Natsu Yasumi,"Drama, Shoujo, Slice of Life",Movie,1,6.81,1046
2584,Densetsu no Yuusha Da Garn,"Mecha, Sci-Fi, Shounen",TV,46,7.34,1897
2585,Hana no Mahoutsukai Mary Bell,"Adventure, Fantasy, Magic, Shoujo",TV,50,6.7,1033
2586,Onegai! Samia Don,"Comedy, Fantasy, Kids, Magic, Slice of Life",TV,78,7.14,472
2587,Yadamon,"Adventure, Comedy, Fantasy",TV,170,6.53,373
2588,Irregular Hunter X: The Day of Sigma,"Action, Mecha, Sci-Fi, Shounen",OVA,1,7.4,6348
2589,Fuusen Shoujo Temple-chan,"Adventure, Comedy, Kids",TV,26,6.56,204
2590,Anime Himitsu no Hanazono,"Drama, Historical, Kids, Shoujo",TV,39,7.11,2188
2591,Soratobu Yuureisen,"Adventure, Drama, Mecha, Sci-Fi",Movie,1,6.85,2634
2592,Chiisana Ahiru no Ooki na Ai no Monogatari: Ahiru no Kwak,"Adventure, Comedy, Drama, Fantasy, Kids",TV,52,7.37,3363
2593,Dondon Domeru to Ron,"Comedy, Kids",TV,52,6.86,531
2594,Geragera Boes Monogatari,"Comedy, Kids",TV,52,7.17,869
2595,Toushou Daimos,"Adventure, Drama, Mecha, Romance, Sci-Fi, Shounen",TV,44,7.26,3100
2596,Cinderella Monogatari,"Adventure, Fantasy, Kids, Romance",TV,26,7.5,3560
2597,Madou King Granzort,"Action, Comedy, Fantasy, Magic, Mecha, Sci-Fi, Shounen",TV,41,7.31,835
2598,Dragon Quest: Abel Yuusha Densetsu,"Action, Adventure, Fantasy, Shounen",TV,43,7.15,2104
2599,Time Travel Tondekeman!,"Action, Adventure, Comedy, Kids",TV,39,7.49,957
2600,Bad End,Hentai,OVA,2,5.52,1419
2601,Bamboo Bears,Comedy,TV,52,6.43,330
2602,Barbapapa,"Comedy, Fantasy",TV,45,6.26,1385
2603,Barbapapa Sekai wo Mawaru,"Adventure, Comedy",TV,50,6.19,528
2604,Arabian Nights: Sindbad no Bouken (TV),"Adventure, Fantasy, Magic, Romance",TV,52,7.26,2631
2605,Oz no Mahoutsukai (1986),"Adventure, Fantasy, Kids",TV,52,6.83,1039
2606,Calimero,Comedy,TV,45,6.24,2279
2607,Ie Naki Ko,"Adventure, Drama, Historical, Kids, Slice of Life",TV,51,7.9,4479
2608,Ie Naki Ko Remi,"Adventure, Drama, Historical, Slice of Life",TV,23,8.03,6528
2609,Chibikko Remi to Meiken Kapi,"Adventure, Drama, Slice of Life",Movie,1,6.26,351
2610,Ie Naki Ko (Movie),"Adventure, Drama, Slice of Life",Movie,1,6.8,469
2611,Ani*Kuri15,"Adventure, Comedy, Drama, Fantasy, Game, Magic, Martial Arts, Mecha, School, Sci-Fi, Slice of Life, Super Power, Supernatural",Special,15,7.02,12926
2612,Gulliver no Uchuu Ryokou,"Adventure, Sci-Fi",Movie,1,6.2,527
2613,Miracle☆Girls,"Drama, Magic, Shoujo",TV,51,7.28,2033
2614,Patalliro!,"Adventure, Comedy, Romance, Shoujo, Shounen Ai",TV,49,7.63,2409
2615,Chiisana Viking Vickie,"Adventure, Comedy, Historical, Kids",TV,78,6.59,1452
2616,Ariel Deluxe,"Action, Comedy, Mecha, Sci-Fi",OVA,2,5.79,615
2617,Toushin Toshi II,"Adventure, Fantasy, Hentai, Romance",OVA,3,5.91,584
2618,Ariel Visual,"Action, Comedy, Mecha, Sci-Fi",OVA,2,5.64,653
2619,Youkoso Lodoss-tou e!,"Comedy, Parody",Movie,1,6.36,1156
2620,Kuro Ai: Hitoyozumakan Inkou Rannyuuroku,Hentai,OVA,2,6.84,6495
2621,Pokemon Fushigi no Dungeon: Shutsudou Pokemon Kyuujotai Ganbaruzu!,"Adventure, Fantasy",Special,1,6.63,8541
2622,Pokemon Diamond &amp; Pearl: Dialga vs. Palkia vs. Darkrai,"Action, Adventure, Comedy, Drama, Fantasy, Kids",Movie,1,7.34,38238
2623,Kappa no Coo to Natsuyasumi,"Adventure, Shounen",Movie,1,7.65,6953
2624,Ninku (Movie),"Action, Adventure, Comedy, Historical, Martial Arts, Shounen",Movie,1,6.22,887
2625,Accelerando: Datenshi-tachi no Sasayaki,Hentai,OVA,4,7,7484
2626,Ikusa Otome Valkyrie,Hentai,OVA,2,6.34,3755
2627,Ikusa Otome Valkyrie Shinshou,Hentai,OVA,2,6.28,2004
2628,Seifuku Shojo The Animation,Hentai,OVA,2,6.46,2552
2629,Tokineiro,Hentai,OVA,2,5.22,2350
2630,21-ji no Onna: Newscaster Katsuragi Miki,Hentai,OVA,3,5.99,2277
2631,2x1,Hentai,OVA,2,5.44,1364
2632,Ane☆Haramix,Hentai,OVA,4,6.96,7712
2633,Ane Jiru The Animation: Shirakawa Sanshimai ni Omakase,Hentai,OVA,2,7.17,7709
2634,Kazama Mana,Hentai,OVA,1,6.36,3252
2635,Nanase Ren,Hentai,OVA,1,6.28,3297
2636,Yagami Yuu,Hentai,OVA,1,6.57,3770
2637,Bakunyuu Oyako,"Hentai, School",OVA,2,6.34,5597
2638,Asgaldh: The Distortion Testament,Hentai,OVA,3,5.98,1527
2639,Bible Black Only Version,Hentai,OVA,2,6.97,10176
2640,Charm Point 1: Sister&#039;s Rondo,Hentai,OVA,1,5.57,868
2641,Chikan Monogatari,Hentai,OVA,2,6.4,2727
2642,Hoshi no Orpheus,"Fantasy, Kids",Movie,1,5.84,310
2643,Chinmoku no Kantai,"Drama, Military",OVA,3,6.57,924
2644,Anime Oyako Gekijou,"Adventure, Fantasy, Historical, Kids, Sci-Fi",TV,26,6.03,1074
2645,Iyashite Agerun Saiyuuki,"Hentai, Parody",OVA,1,6.49,3165
2646,Aachi wa Ssipak,"Action, Comedy",Movie,1,6.9,5566
2647,Ganbare Goemon,"Comedy, Shounen",TV,23,6.36,713
2648,Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru,"Action, Adventure, Shounen, Supernatural",Movie,1,7.6,134739
2649,Gake no Ue no Ponyo,"Adventure, Fantasy",Movie,1,7.93,140277
2650,Iblard Jikan,Fantasy,OVA,1,7.15,11116
2651,Hakushon Daimaou,"Comedy, Fantasy",TV,52,6.18,692
2652,Kinbaku no Yakata: Ryakudatsu,Hentai,OVA,2,5.56,1443
2653,Kujiratori,Adventure,Movie,1,6.66,1572
2654,Houkago: Nureta Seifuku,Hentai,OVA,3,6.56,5847
2655,Nandarou,Comedy,Special,1,5.41,1584
2656,Higurashi no Naku Koro ni Special: Nekogoroshi-hen,"Comedy, Mystery",Special,1,7.32,46415
2657,Kochira Katsushikaku Kameari Kouenmae Hashutsujo The Movie,"Action, Comedy, Mystery, Police",Movie,1,7.29,786
2658,Sakigake!! Otokojuku,"Action, Comedy, Martial Arts, School, Shounen",TV,34,7.51,4740
2659,Code Geass: Hangyaku no Lelouch R2,"Action, Drama, Mecha, Military, Sci-Fi, Super Power",TV,25,8.98,572888
2660,Ikkitousen: Dragon Destiny Specials,"Ecchi, Martial Arts, School, Super Power",Special,6,6.8,15774
2661,Rokushin Gattai GodMars: Juunanasai no Densetsu,"Action, Mecha, Sci-Fi, Space",OVA,1,6.09,408
2662,Cyborg Kuro-chan,"Comedy, Sci-Fi",TV,66,7.18,3188
2663,Koi Koi 7 Specials,"Comedy, Ecchi",Special,7,5.97,1623
2664,Kyoushirou to Towa no Sora Specials,"Drama, Magic, Romance, Shounen",Special,6,6.76,3946
2665,Ohayo! Spank,"Comedy, Slice of Life",TV,63,6.73,981
2666,Daisougen no Chiisana Tenshi: Bush Baby,"Adventure, Drama",TV,40,7.16,889
2667,Chikyuu ga Ugoita Hi,Drama,Movie,1,6.54,744
2668,Genki Bakuhatsu Ganbaruger,"Mecha, Shounen",TV,47,7.06,367
2669,Seijun Kango Gakuin,"Comedy, Hentai",OVA,3,6.47,1864
2670,Ashita no Joe (Movie),"Action, Drama, Sports",Movie,1,7.32,1540
2671,Ashita no Joe 2,"Drama, Sports",TV,47,8.48,6259
2672,Ashita no Joe 2 (Movie),"Drama, Sports",Movie,1,7.53,1396
2673,Shugo Chara!,"Comedy, Magic, School, Shoujo",TV,51,7.61,121108
2674,ef: A Tale of Memories.,"Drama, Mystery, Romance",TV,12,8.12,151106
2675,Myself; Yourself,"Drama, Romance, School",TV,13,7.41,115075
2676,Kimikiss Pure Rouge,"Drama, Romance, School",TV,24,7.48,58211
2677,.hack//G.U. Returner,"Adventure, Drama, Fantasy, Game, Magic, Sci-Fi",OVA,1,6.91,15412
2678,Moonlight Mile 2nd Season: Touch Down,"Adventure, Drama, Sci-Fi, Space",TV,14,7.51,2758
2679,Tensai? Dr. Hamax,Comedy,TV,12,4.33,88
2680,Mokke,"Mystery, Slice of Life, Supernatural",TV,24,7.19,8362
2681,Mirai Keisatsu Urashiman,"Comedy, Police, Sci-Fi",TV,50,6.92,776
2682,Shiawase Sou no Okojo-san,Comedy,TV,51,6.85,1138
2683,Ryokan Shirasagi,Hentai,OVA,2,6.2,1307
2684,Private Emotion,Hentai,OVA,2,5.51,747
2685,Bishoujo Senshi Sailor Moon R: Make Up! Sailor Senshi,Shoujo,Special,1,7.22,10441
2686,Idol Densetsu Eriko,Music,TV,51,6.9,1776
2687,Elysium,"Action, Mecha, Sci-Fi",Movie,1,5.52,950
2688,Sketchbook: Full Color&#039;s,"Comedy, Slice of Life",TV,13,7.47,17360
2689,Inbaku Gakuen,"Hentai, School",OVA,3,6.42,2489
2690,Seisai,"Dementia, Fantasy, Hentai, Horror",OVA,2,5.63,1729
2691,Hitozuma Ryoujoku Sankanbi,Hentai,OVA,2,6.44,2486
2692,Angel Core: Tenshi-tachi no Sumika,"Action, Hentai, Historical, Mecha, Military",OVA,2,5.7,3072
2693,Ojamajo Doremi Sharp Movie,"Kids, Magic, Shoujo",Movie,1,7.29,2037
2694,Motto! Ojamajo Doremi: Kaeru Ishi no Himitsu,"Kids, Magic, Shoujo",Movie,1,7.33,2108
2695,Doubutsu no Mori,"Kids, Slice of Life",Movie,1,7.15,12051
2696,Gintama: Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi,"Action, Comedy, Historical, Mecha, Parody, Samurai, Sci-Fi, Shounen",Special,1,8.13,29331
2697,Final Fantasy VII: Advent Children Complete,"Action, Fantasy, Super Power",OVA,1,8.17,77111
2698,Egao,"Music, Slice of Life",Music,1,6.77,8814
2699,Maria-sama ga Miteru 3rd Specials,Comedy,Special,5,7.51,5072
2700,Hana no Joshi Announcer: Newscaster Etsuko,Hentai,OVA,2,6.52,4874
2701,Shin-ban Megami Tantei Vinus File,Hentai,OVA,2,5.87,768
2702,Okusama wa Mahoutsukai,Hentai,OVA,2,5.98,1657
2703,Hitozuma Cosplay Kissa,Hentai,OVA,2,6.12,2856
2704,Utsukushiki Sei no Dendoushi Reirei,"Hentai, Yuri",OVA,2,5.78,1106
2705,Kininaru Roommate,Hentai,OVA,2,6.66,3237
2706,Digimon Adventure Movie,"Action, Fantasy, Kids, Sci-Fi",Movie,1,7.61,60753
2707,Digimon Adventure 02 Movies,"Adventure, Fantasy, Kids, Sci-Fi",Movie,2,7.23,26543
2708,Minami-ke,"Comedy, School, Slice of Life",TV,13,7.81,105471
2709,Blue Drop: Tenshi-tachi no Gikyoku,"Drama, Sci-Fi, Shoujo Ai",TV,13,6.88,19968
2710,Suteki Tantei Labyrinth,"Mystery, Sci-Fi",TV,25,6.94,6412
2711,Ookami to Koushinryou,"Adventure, Fantasy, Historical, Romance",TV,13,8.37,334932
2712,Saishuu Shiken Kujira,"Comedy, Ecchi, Mystery, School, Supernatural",ONA,12,5.26,3264
2713,Appleseed Saga Ex Machina,"Action, Mecha, Military, Sci-Fi",Movie,1,7.47,28365
2714,Night Wizard,"Adventure, Fantasy, Magic, Shounen",TV,13,6.81,27070
2715,Kyou kara Maou! R,"Adventure, Comedy, Fantasy",OVA,5,7.59,14845
2716,Kindan no Mokushiroku: Crystal Triangle,"Adventure, Demons, Military, Mystery",OVA,1,4.75,878
2717,Fire Tripper,"Fantasy, Sci-Fi",OVA,1,6.99,2115
2718,The Humanoid: Ai no Wakusei Lezeria,"Drama, Mecha, Sci-Fi, Space",OVA,1,5.07,872
2719,Youjuu Sensen Adventure Kid,"Demons, Fantasy, Hentai, Horror",OVA,3,5.49,1152
2720,Shin Getter Robo,"Action, Adventure, Demons, Horror, Mecha, Sci-Fi, Shounen",OVA,13,7.48,4603
2721,Akiko,Hentai,OVA,2,5.48,1453
2722,Kuusou Kagaku Sekai Gulliver Boy,"Action, Adventure, Fantasy, Magic, Mecha",TV,50,6.77,534
2723,Chika Gentou Gekiga: Shoujo Tsubaki,"Drama, Historical, Horror",Movie,1,6.27,8214
2724,Yuuwaku,"Hentai, School",OVA,2,6.66,3499
2725,Digital Devil Story: Megami Tensei,"Adventure, Demons, Drama, Fantasy, Horror, Mystery, Psychological, School, Supernatural",OVA,1,5.42,2660
2726,Majin Tantei Nougami Neuro,"Comedy, Demons, Mystery, Shounen, Supernatural",TV,25,7.76,42730
2727,Bamboo Blade,"Comedy, School, Seinen, Sports",TV,26,7.45,61649
2728,Ginga Hyouryuu Vifam,"Action, Adventure, Mecha, Sci-Fi",TV,46,7.31,1329
2729,Mahou Shoujo Ai,"Action, Hentai, Horror, Supernatural",OVA,5,6.7,4755
2730,Classmate no Okaasan,"Hentai, School",OVA,2,6.13,2548
2731,Mini Skirt Gakuen,Hentai,OVA,1,4.64,657
2732,Harumi-chan no Oita,Hentai,OVA,1,5.41,1712
2733,Rosario to Vampire,"Comedy, Ecchi, Fantasy, Harem, Romance, School, Shounen, Vampire",TV,13,7.14,299278
2734,Death Note Rewrite,"Mystery, Police, Psychological, Supernatural, Thriller",Special,2,7.84,88699
2735,Hi no Tori: Houou-hen,"Drama, Fantasy, Historical",Movie,1,7.13,1323
2736,Hi no Tori: Uchuu-hen,"Drama, Fantasy, Sci-Fi",OVA,1,7.19,1158
2737,Hi no Tori: Yamato-hen,"Drama, Historical",OVA,1,7.04,1069
2738,Taiho Shichau zo: Full Throttle,"Action, Comedy, Police, Shounen",TV,23,7.3,5134
2739,Moyashimon,"Comedy, School, Supernatural",TV,11,7.69,44465
2740,Gyakkyou Burai Kaiji: Ultimate Survivor,"Game, Psychological, Seinen, Thriller",TV,26,8.33,98996
2741,Yumedamaya Kidan,"Drama, Fantasy",Special,1,6.69,1957
2742,Saint Beast: Ikusen no Hiru to Yoru-hen,"Fantasy, Magic",OVA,2,6.38,2708
2743,Shadow Skill,"Adventure, Drama, Fantasy, Shounen",OVA,1,6.8,3164
2744,Atashin&#039;chi,"Comedy, Slice of Life",TV,330,7.39,1524
2745,Bronze: Kouji Nanjo Cathexis,"Music, Shounen Ai",OVA,1,6.5,2929
2746,Time Bokan Series: Yatterman,"Adventure, Comedy, Mecha",TV,108,6.76,2930
2747,Tiger Mask,"Action, Drama, Shounen, Sports",TV,105,7.38,4031
2748,Kaiketsu Zorro,"Adventure, Historical, Shounen",TV,52,7.31,5243
2749,Yotsunoha,"Romance, School",OVA,2,6.48,8565
2750,Gekitou! Crush Gear Turbo,"Shounen, Sports",TV,68,6.86,2998
2751,Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai,"Action, Historical, Military, Sci-Fi, Space",Movie,1,8.09,15069
2752,Ginga Eiyuu Densetsu Gaiden: Ougon no Tsubasa,"Action, Drama, Military, Sci-Fi, Shounen, Space",Movie,1,6.41,6579
2753,Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture,"Action, Drama, Military, Sci-Fi, Space",Movie,1,8.21,11808
2754,Lupin III: Kiri no Elusive,"Action, Adventure, Comedy, Shounen",Special,1,7.06,2693
2755,Gu-Gu Ganmo,"Comedy, School",TV,50,6.28,259
2756,Yume Senshi Wingman,"Action, Comedy, Romance, School, Super Power",TV,47,6.82,918
2757,Haai Step Jun,"Action, Romance, School, Sci-Fi",TV,45,6.41,400
2758,Esper Mami,"Comedy, Ecchi, Magic, School, Super Power, Supernatural",TV,119,6.78,612
2759,Ribbon no Kishi,"Action, Fantasy, Mystery, Romance",TV,52,6.81,1654
2760,Dragon Slayer Eiyuu Densetsu: Ouji no Tabidachi,"Action, Fantasy, Magic",OVA,2,5.92,641
2761,Compiler,"Comedy, Drama, Romance, Sci-Fi",OVA,2,5.47,1028
2762,Hokuto no Ken: Yuria-den,"Action, Adventure, Drama, Martial Arts",OVA,1,7.18,3713
2763,Cluster Edge Specials,"Action, Fantasy, Military, Sci-Fi",Special,3,6.86,927
2764,Digimon Frontier: Ornismon Fukkatsu!!,"Adventure, Comedy, Drama, Fantasy, Shounen",Movie,1,7.02,11973
2765,Digimon Tamers: Boukensha-tachi no Tatakai,"Adventure, Drama, Sci-Fi, Shounen",Movie,1,7.1,12676
2766,Digimon Tamers: Bousou Digimon Tokkyuu,"Adventure, Comedy, Sci-Fi, Shounen",Movie,1,7.16,14037
2767,Kurai Mirai,Hentai,OVA,2,5.93,2004
2768,Chouon Senshi Borgman,"Action, Demons, Sci-Fi, Shounen",TV,35,6.66,947
2769,Tobe! Isami,"Action, Adventure, Comedy, Romance, Shounen",TV,50,7.43,854
2770,GS Mikami: Gokuraku Daisakusen!!,"Comedy, Fantasy",Movie,1,6.78,1228
2771,Senya Ichiya Monogatari,"Fantasy, Hentai",Movie,1,6.18,1394
2772,Campus,Hentai,OVA,2,6.1,1855
2773,Bakuhatsu Sunzen!! Tenshi no Countdown,"Comedy, Hentai, Yuri",OVA,1,5.72,2121
2774,Andersen Douwa: Ningyohime,"Fantasy, Romance, Shoujo",Movie,1,7.3,2535
2775,Tetsuwan Atom (1980),"Action, Adventure, Mecha, Sci-Fi, Shounen",TV,52,7.26,5743
2776,Shiroki Tenshi-tachi no Rondo,Hentai,OVA,2,6.02,1487
2777,In no Houteishiki,"Hentai, School",OVA,2,6.3,2589
2778,Panchira Teacher,"Hentai, School",OVA,2,6.54,4881
2779,Yes! Precure 5 Movie: Kagami no Kuni no Miracle Daibouken!,"Fantasy, Music, Romance, Shoujo",Movie,1,7.42,2319
2780,Ganbare! Kickers,"Comedy, Drama, Shounen, Sports",TV,23,6.9,4977
2781,La Seine no Hoshi,"Adventure, Drama, Historical, Shoujo",TV,39,6.66,964
2782,Natural,Hentai,OVA,2,6.08,1084
2783,Loveless Specials,"Comedy, Fantasy, Romance, Shounen Ai, Supernatural",Special,6,6.79,11846
2784,Darling,Hentai,OVA,3,6.69,3600
2785,Ninja Senshi Tobikage,"Adventure, Mecha, Sci-Fi, Shounen, Space",TV,43,7.18,1941
2786,Dallos,"Action, Mecha, Sci-Fi",OVA,4,6.11,2520
2787,Kishin Heidan,"Adventure, Historical, Mecha, Sci-Fi",OVA,7,6.47,1102
2788,Futago no Haha Seihonnou,Hentai,OVA,2,6.39,2372
2789,Gakuen Sodom,Hentai,OVA,2,5.68,925
2790,Kizuoibito,"Action, Adventure, Seinen, Thriller",OVA,5,5.19,524
2791,Ozanari Dungeon: Kaze no Tou,"Action, Adventure, Comedy, Fantasy",OVA,3,6.48,635
2792,Joou-sama wa M Dorei,Hentai,OVA,1,5.5,1048
2793,Saraba Uchuu Senkan Yamato: Ai no Senshi-tachi,"Action, Drama, Military, Sci-Fi, Space",Movie,1,7.33,1678
2794,Yamato yo Towa ni,"Action, Adventure, Drama, Military, Sci-Fi, Space",Movie,1,6.82,1148
2795,Wakusei Daikaiju Negadon,"Action, Fantasy, Mecha, Military, Sci-Fi, Space",Movie,1,5.7,812
2796,Uchuu Senkan Yamato: Aratanaru Tabidachi,"Drama, Military, Sci-Fi",Special,1,6.97,1470
2797,Uchuu Senkan Yamato: Kanketsu-hen,"Action, Adventure, Drama, Military, Sci-Fi, Space",Movie,1,7.11,1609
2798,Robby to Kerobby,"Comedy, Kids",TV,52,6,94
2799,Minerva no Kenshi,"Fantasy, Hentai",OVA,5,6.3,1278
2800,Tondera House no Daibouken,"Adventure, Historical, Sci-Fi",TV,52,6.56,630
2801,Bishoujo Senshi Sailor Moon SuperS Special,"Magic, Romance, Shoujo",Special,3,7.45,12317
2802,Warau Salesman,"Comedy, Drama, Seinen",TV,103,6.76,711
2803,Magical Twilight,"Comedy, Hentai, Magic, Romance",OVA,3,6.12,1027
2804,Aoki Ryuusei SPT Layzner,"Mecha, Military, Sci-Fi, Shounen, Space",TV,38,7.22,2378
2805,Anime Tenchou,"Action, Parody",OVA,1,6.11,6066
2806,Attacker You!,"Action, Romance, Shoujo, Sports",TV,58,6.66,2733
2807,Stairs: Houkago no Album,Hentai,OVA,1,5.51,854
2808,Koharu Biyori,"Comedy, Ecchi, Sci-Fi",OVA,3,6.78,14560
2809,Strait Jacket,"Action, Fantasy, Sci-Fi",OVA,3,6.95,18975
2810,Cencoroll,"Action, Sci-Fi",Movie,1,7.36,56370
2811,Tokyo Marble Chocolate,"Romance, Slice of Life",OVA,2,7.38,15425
2812,The Sky Crawlers,"Drama, Military",Movie,1,7.4,32660
2813,Aa! Megami-sama!: Tatakau Tsubasa,"Comedy, Magic, Romance, Seinen, Supernatural",Special,2,7.71,18465
2814,xxxHOLiC Kei,"Comedy, Drama, Mystery, Psychological, Supernatural",TV,13,8.34,74941
2815,Junjou Romantica,"Comedy, Drama, Romance, Shounen Ai",TV,12,8.08,117910
2816,Kekkai,Hentai,OVA,1,5.5,945
2817,Rankou Choukyou: Maid ni Natta Shoujo,Hentai,OVA,1,5.41,713
2818,Sono Kinisasete yo: My My Mai,"Comedy, Ecchi, Supernatural",OVA,2,6.07,1018
2819,Shutsugeki! Machine Robo Rescue,"Action, Mecha, Sci-Fi",TV,53,6.93,636
2820,Juusenshi Gulkeeva,"Action, Fantasy, Mecha, Super Power",TV,26,6.58,855
2821,Kamen Rider SD Kaiki?! Kumo Otoko,"Action, Parody",OVA,1,6.64,575
2822,F-Zero: Falcon Densetsu,"Action, Adventure, Cars, Mecha, Sci-Fi, Shounen, Sports",TV,51,6.46,3863
2823,Kateikyoushi no Oneesan The Animation: H no Hensachi Agechaimasu,Hentai,OVA,2,7.29,7218
2824,Geisters: Fractions of the Earth,"Action, Sci-Fi",TV,26,6.09,670
2825,Chikansha Thomas,Hentai,OVA,1,6.2,2068
2826,Dark Shell: Ori no Naka no Namameki,Hentai,OVA,2,6.29,2785
2827,Miboujin: Numeriau Nikuyoku to Midara ni Nureru Mitsusubo,Hentai,OVA,2,6.07,1363
2828,Mei King,"Adventure, Comedy, Fantasy, Hentai",OVA,4,6.19,1106
2829,Kaze no Naka no Shoujo: Kinpatsu no Jeanie,"Drama, Historical",TV,52,7.17,1414
2830,Nasu: Suitcase no Wataridori,"Drama, Seinen, Sports",OVA,1,7.28,1843
2831,Papillon Rose,"Comedy, Ecchi, Magic, Parody",TV,6,5,1817
2832,Pinky Street,"Comedy, Slice of Life",OVA,2,4.78,619
2833,Chiisana Kyojin Microman,"Action, Adventure, Comedy, Kids, Mecha, Sci-Fi, Shounen, Super Power",TV,52,6.53,411
2834,Toki no Tabibito: Time Stranger,"Action, Adventure, Romance, Sci-Fi",Movie,1,6.33,941
2835,Dash! Yonkurou,"Action, Kids, Shounen, Sports",TV,25,7.08,895
2836,Bobby ni Kubittake,"Drama, Romance, Slice of Life",Movie,1,6.33,1470
2837,Kodomo no Jikan OVA,"Comedy, Ecchi, School",OVA,3,7.23,20376
2838,Tokimeki Tonight,"Comedy, Fantasy, Romance, Shoujo, Vampire",TV,34,7.48,3057
2839,California Crisis: Tsuigeki no Juuka,"Action, Adventure, Comedy",OVA,1,5.77,1604
2840,Kaibutsu-kun,"Comedy, Horror",TV,49,6.93,460
